epoch:	train_RMSD:	train_MAE:
483	0.7431	0.5297
484	0.734	0.5186
485	0.7439	0.529
486	0.7316	0.5154
487	0.7334	0.5192
488	0.7332	0.5184
489	0.7292	0.5156
490	0.7391	0.5235
491	0.7325	0.5201
492	0.7332	0.5187
493	0.7325	0.5199
494	0.7405	0.5284
495	0.7274	0.5133
496	0.7299	0.5165
497	0.7251	0.5102
498	0.7407	0.5303
499	0.732	0.5182
500	0.7319	0.5201
501	0.7268	0.5159
502	0.7263	0.5107
503	0.7336	0.5211
504	0.7356	0.5256
505	0.7673	0.5571
506	0.7255	0.5134
507	0.7336	0.5222
508	0.7347	0.5245
509	0.7193	0.5047
510	0.7259	0.519
511	0.7326	0.5167
512	0.7312	0.5229
513	0.7311	0.519
514	0.7361	0.5234
515	0.7263	0.5156
516	0.7434	0.5355
517	0.7297	0.5202
518	0.7164	0.5042
519	0.7163	0.5034
520	0.726	0.5193
521	0.7227	0.5128
522	0.7129	0.5024
523	0.7122	0.5027
524	0.7178	0.5057
525	0.7189	0.5111
526	0.7149	0.503
527	0.7173	0.5099
528	0.7477	0.5382
529	0.7152	0.5069
530	0.7137	0.5059
531	0.7275	0.5165
532	0.7124	0.5059
533	0.7124	0.5039
534	0.7137	0.5034
535	0.7173	0.5104
536	0.7222	0.5133
537	0.7039	0.4945
538	0.7099	0.503
539	0.7082	0.502
540	0.7098	0.5019
541	0.7173	0.5082
542	0.705	0.4992
543	0.7066	0.4966
544	0.7063	0.4979
545	0.7009	0.4938
546	0.7038	0.4966
547	0.7122	0.5046
548	0.7059	0.4984
549	0.7257	0.5196
550	0.7269	0.5204
551	0.7272	0.5214
552	0.7112	0.505
553	0.7157	0.5094
554	0.7078	0.5012
555	0.7318	0.5209
556	0.7207	0.5163
557	0.7182	0.5147
558	0.6988	0.4906
559	0.6968	0.488
560	0.6964	0.492
561	0.7087	0.5039
562	0.7053	0.4982
563	0.7084	0.5017
564	0.697	0.4927
565	0.6974	0.4913
