epoch:	train_RMSD:	train_MAE:	val_RMSD:	val_MAE:	test_RMSD:	test_MAE:
217	0.917	0.6509	1.0933	0.7067	1.0573	0.7258
218	0.9437	0.674	1.1426	0.7345	1.101	0.7487
219	0.9357	0.6724	1.0988	0.7224	1.0631	0.7446
220	0.9093	0.6417	1.0876	0.7007	1.0533	0.7173
221	0.9075	0.6427	1.0841	0.6994	1.052	0.7167
222	0.9055	0.641	1.0887	0.6951	1.045	0.7116
223	0.9065	0.6398	1.0929	0.697	1.0517	0.7178
224	0.9082	0.6463	1.0952	0.7005	1.0524	0.719
225	0.9135	0.6486	1.1148	0.7116	1.064	0.7261
226	0.907	0.6478	1.1116	0.706	1.0655	0.7271
227	0.9021	0.6392	1.0869	0.6991	1.0461	0.7181
228	0.9243	0.6556	1.111	0.7089	1.0622	0.7277
229	0.9126	0.6514	1.0808	0.7042	1.047	0.7249
230	0.9094	0.6482	1.1079	0.7092	1.067	0.725
231	0.9262	0.6618	1.1026	0.7143	1.0557	0.7324
232	0.9072	0.6418	1.1073	0.7015	1.0708	0.7241
233	0.8921	0.6325	1.0873	0.6892	1.0429	0.707
234	0.9023	0.645	1.0963	0.7006	1.0454	0.721
235	0.9179	0.6548	1.1195	0.7177	1.078	0.7351
236	0.9625	0.7052	1.1255	0.7551	1.089	0.7756
237	0.8893	0.6321	1.0842	0.6933	1.0375	0.7049
238	0.8947	0.632	1.1008	0.6878	1.0512	0.7129
239	0.9078	0.6511	1.0922	0.715	1.0489	0.7244
240	0.8913	0.631	1.0938	0.6957	1.0481	0.7156
241	0.8913	0.6344	1.068	0.6999	1.0319	0.713
242	0.9035	0.6401	1.0919	0.7012	1.0413	0.7168
243	0.891	0.6357	1.0902	0.6976	1.0444	0.7152
244	0.8809	0.622	1.0867	0.689	1.0262	0.6939
245	0.8784	0.6196	1.0953	0.6856	1.0349	0.6961
246	0.8924	0.6325	1.0997	0.6967	1.053	0.7158
247	0.889	0.6326	1.1091	0.7017	1.0494	0.7108
248	0.8789	0.6237	1.0853	0.6879	1.0273	0.7028
249	0.8784	0.6242	1.1016	0.6935	1.0416	0.7002
250	0.8862	0.6247	1.0939	0.6914	1.041	0.7105
251	0.8755	0.6203	1.083	0.6829	1.0256	0.6977
252	0.8915	0.6346	1.0902	0.6949	1.0328	0.7121
253	0.8906	0.6384	1.0982	0.7061	1.0471	0.7171
254	0.9021	0.6482	1.0961	0.7014	1.0443	0.7249
255	0.9355	0.6802	1.1507	0.7483	1.0926	0.7563
256	0.9642	0.7202	1.1534	0.765	1.0936	0.7883
257	0.9198	0.6678	1.1136	0.7348	1.0629	0.7445
258	0.8975	0.6481	1.1038	0.705	1.0445	0.7245
259	0.883	0.6312	1.0777	0.6966	1.0294	0.7091
260	0.8666	0.6115	1.0894	0.6757	1.0277	0.6908
261	0.8763	0.6234	1.078	0.6897	1.0241	0.7032
262	0.8851	0.6335	1.1046	0.7049	1.0431	0.7128
263	0.905	0.6538	1.1038	0.707	1.0496	0.731
264	0.8834	0.6312	1.1147	0.7061	1.0562	0.715
265	0.8675	0.6185	1.0795	0.6849	1.0195	0.695
266	0.862	0.6088	1.0937	0.6793	1.0276	0.6925
267	0.8702	0.6206	1.0752	0.6856	1.0129	0.6905
268	0.8861	0.637	1.0932	0.6932	1.0332	0.7167
269	0.863	0.6104	1.0764	0.6792	1.0126	0.6869
270	0.9002	0.6541	1.1294	0.7309	1.0722	0.7407
271	0.9527	0.7051	1.1395	0.7511	1.0791	0.7686
272	0.8592	0.6107	1.0968	0.6778	1.0258	0.6912
273	0.8812	0.6294	1.1064	0.7003	1.0434	0.7107
274	0.8756	0.6327	1.1054	0.7007	1.0377	0.7159
275	0.8775	0.6269	1.1077	0.702	1.053	0.7097
276	0.8881	0.6363	1.0985	0.6955	1.036	0.7123
277	0.8656	0.6169	1.1065	0.6895	1.04	0.6993
278	0.8483	0.599	1.0818	0.6744	1.0173	0.6829
279	0.8658	0.6182	1.0785	0.6876	1.0179	0.7013
280	0.8651	0.6163	1.123	0.6957	1.0508	0.6996
281	0.8529	0.6066	1.0802	0.677	1.0134	0.6904
282	0.8802	0.6319	1.1279	0.7103	1.064	0.7142
283	0.8884	0.6493	1.1029	0.7161	1.0361	0.73
284	0.8905	0.6521	1.1352	0.7323	1.0659	0.7372
285	0.8595	0.6131	1.0653	0.6807	1.0057	0.6909
286	0.8723	0.6318	1.1282	0.7139	1.0671	0.7231
287	0.8848	0.6447	1.1095	0.7142	1.0395	0.7237
288	0.8766	0.6276	1.1337	0.709	1.07	0.7155
289	0.8532	0.6076	1.0805	0.6781	1.0149	0.689
290	0.8436	0.5975	1.0956	0.6763	1.0279	0.6863
291	0.8466	0.6019	1.0842	0.6773	1.0197	0.6885
292	0.8461	0.5989	1.101	0.6804	1.0286	0.6848
293	0.8377	0.5936	1.0681	0.6682	1.011	0.6822
294	0.8404	0.5948	1.082	0.668	1.0165	0.6857
295	0.8462	0.6054	1.0962	0.6849	1.0279	0.693
296	0.8447	0.6014	1.0832	0.672	1.0126	0.6865
297	0.848	0.5992	1.1227	0.6818	1.0446	0.6892
298	0.92	0.6926	1.157	0.7673	1.09	0.7722
299	0.861	0.6145	1.1266	0.695	1.0538	0.7021
300	0.8519	0.6094	1.0705	0.681	1.0054	0.6858
301	0.8452	0.6003	1.0807	0.6769	1.0059	0.6799
302	0.8461	0.6042	1.0988	0.684	1.0228	0.6925
303	0.8466	0.6057	1.1024	0.68	1.0238	0.6952
304	0.8321	0.592	1.0932	0.6729	1.0151	0.6812
305	0.8294	0.5881	1.0919	0.6647	1.0174	0.6788
306	0.8493	0.6123	1.0882	0.6871	1.0152	0.7015
307	0.8249	0.5844	1.0905	0.6696	1.0149	0.6793
308	0.8461	0.6097	1.0941	0.6869	1.0179	0.7002
309	0.8302	0.5903	1.1013	0.674	1.0154	0.6803
310	0.8239	0.5818	1.0791	0.6701	1.0006	0.6768
311	0.8247	0.5833	1.0884	0.6684	1.0126	0.678
312	0.8407	0.6058	1.0894	0.6833	1.011	0.6934
313	0.8623	0.6224	1.1266	0.707	1.0491	0.7075
314	0.8291	0.5916	1.0947	0.6739	1.0106	0.6835
315	0.8205	0.5807	1.0877	0.6696	1.0106	0.6732
316	0.8229	0.5822	1.0748	0.666	0.9994	0.674
317	0.837	0.598	1.1162	0.6857	1.0337	0.6901
318	0.8275	0.5922	1.0723	0.6668	0.9999	0.6823
319	0.8247	0.5841	1.0914	0.6688	1.0094	0.6766
320	0.8224	0.588	1.0811	0.6707	1.0109	0.6722
321	0.8255	0.5853	1.0825	0.6639	1.0081	0.6789
322	0.8181	0.5784	1.0987	0.6676	1.0273	0.6781
323	0.8114	0.5729	1.0743	0.6622	1.0032	0.6672
324	0.813	0.5771	1.0848	0.662	1.0121	0.672
325	0.8128	0.5755	1.0802	0.6608	0.9946	0.6729
326	0.8144	0.5758	1.1097	0.6668	1.0242	0.6765
327	0.8129	0.5774	1.0642	0.6605	0.9897	0.6717
328	0.81	0.5719	1.0893	0.6599	1.0073	0.6701
329	0.8086	0.5756	1.0716	0.66	0.9901	0.6681
330	0.8069	0.5698	1.0939	0.6618	1.0146	0.6677
331	0.8185	0.5856	1.1043	0.6698	1.0143	0.6777
332	0.8038	0.5698	1.0932	0.6606	0.9989	0.6694
333	0.8272	0.5941	1.0931	0.6758	1.0006	0.6811
334	0.8254	0.5914	1.0795	0.6706	0.995	0.6769
335	0.8099	0.5779	1.0938	0.6618	0.9998	0.6721
336	0.8218	0.5899	1.1222	0.6826	1.028	0.6819
337	0.847	0.6086	1.1496	0.7047	1.0547	0.7053
338	0.8341	0.6045	1.1402	0.6987	1.0413	0.6964
339	0.8511	0.6257	1.1262	0.7134	1.0388	0.7166
340	0.8246	0.5937	1.0948	0.6852	1.0129	0.6971
341	0.8599	0.6229	1.1048	0.6942	1.0172	0.7023
342	0.8043	0.5723	1.0908	0.6652	0.9974	0.6689
343	0.8064	0.5727	1.076	0.6634	0.987	0.6688
344	0.8014	0.5673	1.0967	0.6602	1.0066	0.6662
345	0.8002	0.5667	1.0889	0.6603	0.9985	0.6612
346	0.8007	0.5656	1.087	0.6539	1.0012	0.6641
347	0.8027	0.5676	1.0959	0.6605	1.0134	0.6659
348	0.7933	0.5597	1.0964	0.6524	1.0084	0.6587
349	0.7957	0.5628	1.0792	0.6568	0.9979	0.6659
350	0.8285	0.5898	1.1398	0.6937	1.0497	0.6949
351	0.7979	0.5667	1.0861	0.6571	0.9886	0.6618
352	0.7938	0.5624	1.0848	0.6561	0.9896	0.6613
353	0.8003	0.5706	1.0794	0.6611	0.9825	0.6604
354	0.8932	0.651	1.1949	0.7521	1.1064	0.7462
355	0.832	0.6066	1.1145	0.6898	1.0227	0.6978
356	0.823	0.5914	1.1116	0.6889	1.0128	0.6892
357	0.838	0.6071	1.0866	0.6864	0.9946	0.6875
358	0.8025	0.5665	1.0802	0.6611	0.9829	0.6645
359	0.8039	0.5693	1.1097	0.6634	1.0111	0.6625
360	0.7934	0.5617	1.0938	0.6551	0.9929	0.6622
361	0.7974	0.5675	1.1076	0.6601	1.0035	0.6646
362	0.798	0.5629	1.0952	0.6587	0.999	0.6608
363	0.8074	0.5795	1.1044	0.6683	0.9982	0.6707
364	0.8022	0.5682	1.1052	0.6692	1.0086	0.6659
365	0.7894	0.5588	1.0809	0.6534	0.9864	0.6613
366	0.8315	0.6002	1.108	0.6769	1.0062	0.687
367	0.8019	0.5691	1.1002	0.6682	1.0086	0.6757
368	0.7837	0.5515	1.1026	0.651	1.0045	0.6565
369	0.7855	0.5579	1.0941	0.6532	0.9861	0.6585
370	0.7953	0.5629	1.0968	0.668	1.0034	0.666
371	0.7981	0.5704	1.0924	0.6609	0.9988	0.6646
372	0.7862	0.5543	1.0898	0.6544	0.9917	0.6564
373	0.8087	0.5797	1.0946	0.6853	1.0194	0.6866
374	0.7862	0.5539	1.1078	0.6582	1.0065	0.6584
375	0.7889	0.5611	1.0857	0.6573	0.9856	0.6547
376	0.7948	0.566	1.1036	0.6688	1.0111	0.6725
377	0.7858	0.5564	1.0669	0.6481	0.9753	0.6537
378	0.7862	0.5573	1.0799	0.6514	0.9795	0.6476
379	0.7899	0.5577	1.1013	0.6647	1.0013	0.6634
380	0.7789	0.5491	1.092	0.6516	0.997	0.6508
381	0.7911	0.5608	1.0812	0.6645	0.985	0.6599
382	0.798	0.5712	1.0932	0.664	1.0011	0.6666
383	0.7765	0.5449	1.0782	0.6432	0.9811	0.6427
384	0.813	0.5829	1.1219	0.6905	1.0386	0.6931
385	0.8033	0.5762	1.0976	0.6685	1.0066	0.6713
386	0.8142	0.5815	1.1201	0.686	1.035	0.6849
387	0.7936	0.571	1.1055	0.6647	1.0011	0.6661
388	0.777	0.5473	1.0936	0.6493	1.0011	0.6495
389	0.7846	0.56	1.0855	0.6585	0.9852	0.6568
390	0.7772	0.5488	1.0941	0.6526	0.9897	0.6531
391	0.7803	0.5505	1.0848	0.6495	0.9942	0.6511
392	0.7883	0.564	1.0786	0.6507	0.9808	0.6564
393	0.83	0.5976	1.1371	0.7022	1.0462	0.6939
394	0.8268	0.6	1.0935	0.6803	1.0059	0.6819
395	0.7994	0.5708	1.104	0.6803	1.0142	0.6799
396	0.7775	0.5509	1.068	0.6467	0.9682	0.6438
397	0.7733	0.5436	1.091	0.6485	0.994	0.6482
398	0.7694	0.546	1.0809	0.6453	0.9806	0.6461
399	0.7822	0.557	1.1096	0.6632	1.0082	0.6599
400	0.7971	0.5641	1.1084	0.6685	1.0174	0.6653
401	0.7763	0.5514	1.0854	0.6495	0.9795	0.6491
402	0.7694	0.5436	1.0775	0.6445	0.9776	0.643
403	0.7616	0.5337	1.0755	0.6392	0.9817	0.6382
404	0.799	0.5821	1.0991	0.6786	1.0002	0.6747
405	0.7884	0.5557	1.1179	0.6641	1.0308	0.6601
406	0.7636	0.5366	1.0639	0.6391	0.9679	0.6389
407	0.7639	0.538	1.0833	0.6424	0.9788	0.6417
408	0.773	0.5482	1.0777	0.6538	0.9883	0.657
409	0.7667	0.5415	1.0853	0.6423	0.9852	0.6436
410	0.7678	0.5414	1.0815	0.65	0.9839	0.6501
411	0.7595	0.5327	1.0883	0.6417	0.9852	0.6389
412	0.7621	0.5374	1.0878	0.646	0.989	0.6419
413	0.7597	0.5342	1.0786	0.6399	0.9851	0.6426
414	0.7645	0.5379	1.0818	0.648	0.9832	0.6467
415	0.775	0.5496	1.0946	0.6608	0.9971	0.6561
416	0.7834	0.5627	1.0832	0.6571	0.9835	0.6549
417	0.7776	0.5484	1.1037	0.6598	1.0052	0.66
418	0.76	0.5346	1.0939	0.6437	0.9978	0.6394
419	0.7633	0.5395	1.0773	0.645	0.9877	0.6465
420	0.8902	0.6666	1.1438	0.741	1.0578	0.7418
