epoch:	train_RMSD:	train_MAE:
382	0.8665	0.5665
383	0.873	0.5756
384	0.873	0.573
385	0.8582	0.5598
386	0.864	0.5679
387	0.8659	0.573
388	0.8684	0.5785
389	0.8569	0.562
390	0.9069	0.6202
391	0.926	0.6385
392	0.8658	0.5748
393	0.8526	0.5639
394	0.8437	0.5539
395	0.8489	0.5619
396	0.8457	0.5576
397	0.8457	0.5587
398	0.8436	0.5571
399	0.8429	0.5547
400	0.8413	0.5572
401	0.8385	0.5569
402	0.8639	0.5752
403	0.8401	0.5577
404	0.8461	0.5673
405	0.8438	0.5652
406	0.8425	0.5647
407	0.8576	0.5797
408	0.8776	0.5988
409	0.8411	0.5573
410	0.8356	0.5587
411	0.8335	0.5527
412	0.8278	0.5485
413	0.8372	0.56
414	0.8432	0.568
415	0.835	0.5611
416	0.8271	0.556
417	0.843	0.576
418	0.8411	0.5708
419	0.8178	0.5457
420	0.8183	0.5483
421	0.8155	0.5422
422	0.8257	0.5529
423	0.8215	0.5523
424	0.8228	0.5542
425	0.8149	0.5465
426	0.8269	0.5569
427	0.8386	0.5724
428	0.8125	0.5433
429	0.8116	0.5422
430	0.8045	0.5357
431	0.8051	0.537
432	0.8062	0.5399
433	0.8031	0.5347
434	0.807	0.5416
435	0.8024	0.5402
436	0.8021	0.5413
437	0.8189	0.5538
438	0.7984	0.5348
439	0.8061	0.544
440	0.8222	0.5612
441	0.8291	0.5696
442	0.8048	0.5443
443	0.7973	0.535
444	0.7904	0.5318
445	0.7917	0.534
446	0.8128	0.5571
447	0.7966	0.5396
448	0.7859	0.5294
449	0.8087	0.5534
450	0.7917	0.5361
451	0.8338	0.5819
452	0.8567	0.6022
453	0.7843	0.5276
454	0.7908	0.5373
455	0.8199	0.5673
456	0.7997	0.5416
457	0.783	0.5315
458	0.8104	0.5616
459	0.8019	0.5499
460	0.8009	0.5495
461	0.7794	0.5262
462	0.7812	0.5293
463	0.7798	0.5265
464	0.7821	0.5321
465	0.801	0.5467
466	0.7879	0.5376
467	0.7809	0.5323
468	0.8192	0.571
469	0.7741	0.5256
470	0.7843	0.536
471	0.7775	0.5327
472	0.7696	0.5223
473	0.7639	0.5171
474	0.7639	0.5196
475	0.7638	0.5181
476	0.7977	0.5512
477	0.7679	0.5251
478	0.7594	0.5127
479	0.7792	0.5352
480	0.7649	0.5212
481	0.7725	0.5262
482	0.76	0.5181
483	0.7587	0.5162
484	0.7646	0.5237
485	0.7798	0.5447
486	0.786	0.55
487	0.755	0.5164
488	0.7521	0.5129
489	0.7548	0.5171
490	0.7624	0.5223
491	0.7546	0.5193
492	0.7548	0.5168
493	0.7897	0.5478
494	0.7765	0.536
495	0.7513	0.5192
496	0.755	0.5183
497	0.754	0.5165
498	0.7592	0.5227
499	0.7455	0.5107
500	0.7488	0.5136
501	0.7413	0.507
502	0.7423	0.5096
503	0.7356	0.5015
504	0.768	0.535
505	0.7488	0.5183
506	0.7508	0.5204
507	0.739	0.5058
508	0.7436	0.5163
509	0.7874	0.5532
510	0.7438	0.5113
511	0.7655	0.533
512	0.7363	0.5109
513	0.7295	0.499
514	0.731	0.5007
515	0.7366	0.5104
516	0.7281	0.5016
517	0.7468	0.5159
518	0.7392	0.5072
519	0.7382	0.5104
520	0.7262	0.5017
521	0.728	0.5049
522	0.7971	0.5655
523	0.7245	0.499
524	0.7301	0.5038
525	0.7358	0.5124
526	0.7362	0.5107
527	0.7521	0.5257
528	0.7188	0.4949
529	0.7259	0.4977
530	0.7663	0.5492
531	0.7345	0.5134
532	0.7244	0.4997
533	0.7204	0.4987
534	0.7185	0.4959
535	0.7211	0.4953
536	0.7177	0.4948
537	0.715	0.4915
538	0.7225	0.4985
539	0.7297	0.5082
540	0.739	0.5185
541	0.7173	0.4979
542	0.7225	0.5042
543	0.722	0.5044
544	0.7304	0.5085
545	0.7337	0.5152
546	0.7084	0.4869
547	0.7064	0.4878
548	0.7097	0.4911
549	0.7021	0.4842
550	0.726	0.5059
551	0.7091	0.4911
552	0.7006	0.4849
553	0.7043	0.4892
554	0.7158	0.4985
555	0.71	0.497
556	0.7139	0.4999
557	0.7157	0.4992
558	0.7422	0.5291
559	0.7128	0.4978
560	0.7121	0.4949
561	0.7055	0.4905
562	0.7026	0.4883
563	0.7197	0.5073
564	0.6972	0.4829
565	0.7112	0.4973
566	0.6966	0.4819
567	0.7028	0.4862
568	0.7188	0.5118
569	0.7167	0.5031
570	0.6954	0.4835
571	0.7111	0.4968
572	0.7582	0.5439
573	0.7466	0.5327
574	0.7099	0.4965
575	0.6924	0.4788
576	0.6925	0.479
577	0.6899	0.4789
578	0.7095	0.4946
579	0.6966	0.4859
580	0.6918	0.4809
581	0.7005	0.4911
582	0.693	0.4849
583	0.7187	0.5075
584	0.7096	0.4997
585	0.6918	0.4827
586	0.7217	0.5087
587	0.7151	0.5043
588	0.7022	0.4899
589	0.6972	0.4895
590	0.6922	0.4823
591	0.6962	0.4852
592	0.6824	0.475
593	0.6928	0.4843
594	0.7012	0.4931
595	0.6907	0.482
596	0.6804	0.4722
597	0.707	0.5006
598	0.7266	0.5278
599	0.6836	0.4802
600	0.6843	0.4791
601	0.6759	0.4697
602	0.6818	0.4748
603	0.6764	0.4706
604	0.7039	0.4954
605	0.7173	0.5166
606	0.6777	0.4712
607	0.6795	0.4712
608	0.6887	0.4814
609	0.679	0.4751
610	0.68	0.4737
611	0.671	0.4641
612	0.7034	0.4962
613	0.702	0.4974
614	0.671	0.466
615	0.6775	0.4722
616	0.6922	0.4843
617	0.7032	0.5008
618	0.6997	0.4929
619	0.6986	0.4967
620	0.7229	0.5191
621	0.7103	0.5021
622	0.6702	0.4671
623	0.6783	0.4781
624	0.6704	0.4691
625	0.6632	0.4605
626	0.6662	0.4628
627	0.6885	0.4872
628	0.6643	0.4632
629	0.6734	0.4718
630	0.6761	0.4748
631	0.676	0.4783
632	0.6743	0.4703
633	0.6641	0.4627
634	0.6765	0.4751
635	0.6801	0.4791
636	0.6697	0.4672
637	0.6681	0.4641
638	0.6641	0.4624
639	0.6616	0.4607
640	0.679	0.4803
641	0.668	0.4714
642	0.6724	0.4747
643	0.6699	0.4757
644	0.6548	0.4554
645	0.6586	0.4595
646	0.6572	0.459
647	0.6583	0.4622
648	0.6511	0.4548
649	0.6588	0.4594
650	0.6588	0.4609
651	0.681	0.4824
652	0.6608	0.4574
653	0.6468	0.4494
654	0.649	0.4522
655	0.6684	0.4718
656	0.6492	0.4555
657	0.6524	0.4559
658	0.6587	0.4588
659	0.6577	0.4585
660	0.656	0.4608
661	0.6492	0.4541
662	0.6464	0.4512
663	0.6443	0.4492
664	0.648	0.4529
665	0.6535	0.4564
666	0.6533	0.4554
667	0.6691	0.4695
668	0.6551	0.4597
669	0.6678	0.4731
670	0.6516	0.4579
671	0.6509	0.4589
672	0.6679	0.4697
673	0.6502	0.4551
674	0.6561	0.4569
675	0.6501	0.4538
676	0.636	0.4439
677	0.6515	0.4604
678	0.641	0.4487
679	0.6717	0.4719
680	0.6419	0.4471
681	0.6467	0.4529
682	0.6445	0.4517
683	0.6789	0.4822
684	0.6458	0.455
685	0.6515	0.4565
686	0.642	0.4485
687	0.6438	0.4533
688	0.6665	0.4714
689	0.6652	0.4682
690	0.6397	0.4489
691	0.6515	0.4579
692	0.6302	0.4394
693	0.6423	0.4495
694	0.6338	0.4409
695	0.6422	0.4486
696	0.6363	0.4461
697	0.6372	0.4451
698	0.6427	0.4505
699	0.6279	0.4366
700	0.6295	0.4384
701	0.6408	0.4463
702	0.6475	0.4529
703	0.6381	0.4453
704	0.6349	0.4431
705	0.648	0.4599
706	0.6424	0.4496
707	0.6393	0.4465
708	0.6462	0.4549
709	0.6388	0.4488
710	0.6375	0.4462
711	0.6813	0.487
712	0.688	0.5017
713	0.6454	0.4578
714	0.6302	0.4423
715	0.6675	0.4757
716	0.6914	0.4989
717	0.7363	0.5401
718	0.7544	0.5569
719	0.6482	0.4587
720	0.6477	0.4619
721	0.6583	0.4664
722	0.6319	0.4422
723	0.6391	0.4495
724	0.6318	0.4413
725	0.63	0.4408
726	0.6412	0.4509
727	0.6332	0.4451
728	0.6241	0.4361
729	0.6286	0.4414
730	0.6211	0.4329
731	0.6455	0.4584
732	0.6219	0.4333
733	0.6223	0.4342
734	0.6232	0.4337
735	0.6325	0.4461
736	0.6334	0.4462
737	0.6229	0.4376
738	0.635	0.4485
739	0.6378	0.4481
740	0.6502	0.4612
741	0.6209	0.4322
742	0.6192	0.434
743	0.6673	0.4799
744	0.6386	0.4461
745	0.6449	0.4593
746	0.6232	0.437
747	0.6277	0.4382
748	0.623	0.4344
749	0.6378	0.4441
750	0.6265	0.4395
751	0.6387	0.4517
752	0.6288	0.4475
753	0.6304	0.4433
754	0.6278	0.4448
755	0.6156	0.4312
756	0.6383	0.4565
757	0.61	0.4268
758	0.6266	0.4393
759	0.6114	0.4274
760	0.6196	0.4341
761	0.6069	0.4235
762	0.6288	0.4462
763	0.611	0.4278
764	0.6352	0.4447
765	0.6614	0.474
766	0.6832	0.5001
767	0.6246	0.4437
768	0.6169	0.4339
769	0.6108	0.4286
770	0.6109	0.4265
771	0.6126	0.4289
772	0.6155	0.4337
773	0.623	0.4404
774	0.6663	0.4819
775	0.6128	0.4275
776	0.6174	0.4304
777	0.6072	0.4231
778	0.6153	0.4336
779	0.6166	0.4319
780	0.6051	0.4213
781	0.6551	0.4672
782	0.6695	0.4867
783	0.6196	0.4384
784	0.6178	0.4339
785	0.6345	0.4498
786	0.6197	0.4332
787	0.6234	0.4411
788	0.6279	0.4477
789	0.6423	0.4601
790	0.621	0.4403
791	0.6132	0.4316
792	0.6218	0.4392
793	0.6134	0.4292
794	0.6431	0.4553
795	0.6306	0.4458
796	0.6115	0.4294
797	0.6072	0.4252
798	0.6081	0.4266
799	0.6438	0.464
800	0.6027	0.4198
801	0.6049	0.4235
802	0.5993	0.4206
803	0.6056	0.427
804	0.5983	0.418
805	0.6053	0.4225
806	0.5981	0.418
807	0.6191	0.4418
808	0.603	0.4224
809	0.599	0.4204
810	0.6103	0.4294
811	0.6061	0.4235
812	0.5996	0.4192
813	0.5969	0.4178
814	0.6247	0.4434
815	0.6047	0.4246
816	0.5992	0.4199
817	0.5973	0.4195
818	0.6306	0.4572
819	0.6061	0.4288
820	0.6334	0.4578
821	0.6097	0.4289
822	0.6159	0.4374
823	0.6561	0.4806
824	0.5925	0.4155
825	0.5928	0.4159
826	0.5962	0.4187
827	0.5996	0.4243
828	0.5995	0.422
829	0.5978	0.4217
830	0.6063	0.4285
831	0.612	0.4341
832	0.6061	0.4263
833	0.5985	0.4234
834	0.5947	0.4179
835	0.5925	0.4162
836	0.6075	0.4295
837	0.6058	0.4242
838	0.5903	0.4101
839	0.59	0.4125
840	0.5913	0.4131
841	0.5921	0.4183
842	0.5878	0.4109
843	0.59	0.413
844	0.5871	0.4093
845	0.5923	0.4162
846	0.5961	0.421
847	0.6166	0.4343
848	0.5933	0.4154
849	0.6101	0.4368
850	0.6093	0.4335
851	0.5886	0.4102
852	0.5849	0.4089
853	0.5878	0.4137
854	0.5887	0.4135
855	0.5911	0.4141
856	0.6094	0.4342
857	0.594	0.4172
858	0.603	0.4283
859	0.5796	0.4033
860	0.5832	0.4105
861	0.5953	0.4227
862	0.5993	0.4278
863	0.5959	0.4271
864	0.5849	0.4115
865	0.5792	0.4033
866	0.5872	0.4144
867	0.5795	0.4029
868	0.5923	0.4163
869	0.5976	0.4232
870	0.5853	0.4071
871	0.5829	0.4096
872	0.5811	0.4088
873	0.5885	0.4149
874	0.5852	0.4129
875	0.5963	0.4174
876	0.6013	0.4233
877	0.5809	0.4045
878	0.5783	0.4031
879	0.5946	0.4212
880	0.58	0.405
881	0.5821	0.4091
882	0.5791	0.408
883	0.5894	0.4198
884	0.5841	0.4096
885	0.6127	0.4384
886	0.6013	0.4245
887	0.5928	0.4213
888	0.588	0.4122
889	0.5793	0.406
890	0.6104	0.4388
891	0.588	0.4158
892	0.6135	0.4445
893	0.6425	0.4696
894	0.5864	0.4174
895	0.5725	0.4015
896	0.5856	0.4083
897	0.5931	0.4162
898	0.6053	0.4304
899	0.5968	0.425
900	0.5789	0.405
901	0.5953	0.4197
902	0.5788	0.4062
903	0.5862	0.4136
904	0.5765	0.4056
905	0.5844	0.411
906	0.5847	0.4139
907	0.5842	0.4104
908	0.5771	0.4023
909	0.5717	0.3995
910	0.5809	0.4087
911	0.581	0.4091
912	0.5762	0.4076
913	0.5811	0.4061
914	0.6125	0.4403
915	0.5926	0.4214
916	0.5752	0.407
917	0.5777	0.4038
918	0.5662	0.3951
919	0.5652	0.3942
920	0.5666	0.3972
921	0.5687	0.3968
922	0.5655	0.3965
923	0.5678	0.3966
924	0.5908	0.4219
925	0.5762	0.4068
926	0.5904	0.4202
927	0.5649	0.3963
928	0.5836	0.4148
929	0.5702	0.4007
930	0.5627	0.394
931	0.5767	0.4072
932	0.5784	0.4136
933	0.5632	0.3936
934	0.574	0.4056
935	0.5866	0.4196
936	0.568	0.3968
937	0.5759	0.4068
938	0.5619	0.3938
939	0.567	0.3966
940	0.5737	0.4035
941	0.5837	0.4141
942	0.5701	0.4044
943	0.5627	0.3916
944	0.5681	0.403
945	0.5608	0.3919
946	0.5753	0.4052
947	0.5636	0.3936
948	0.5853	0.4179
949	0.597	0.4356
950	0.5607	0.3913
951	0.5746	0.4041
952	0.5588	0.3884
953	0.5563	0.3875
954	0.558	0.3902
955	0.5736	0.4071
956	0.5624	0.3933
957	0.5592	0.3916
958	0.5637	0.3953
959	0.5616	0.3937
960	0.5571	0.3914
961	0.5813	0.4097
962	0.5764	0.4083
963	0.5923	0.4215
964	0.5604	0.3934
965	0.5666	0.3991
966	0.581	0.4166
967	0.5553	0.3876
968	0.5775	0.4082
969	0.5743	0.4026
970	0.5664	0.3971
971	0.5788	0.4111
972	0.5865	0.4165
973	0.5672	0.398
974	0.5775	0.4112
975	0.5815	0.4194
976	0.5588	0.3927
977	0.5726	0.4041
978	0.5604	0.3931
979	0.5534	0.3891
980	0.5572	0.3897
981	0.5602	0.3902
982	0.5565	0.389
983	0.6068	0.4335
984	0.581	0.4076
985	0.5768	0.4093
986	0.5563	0.3879
987	0.5535	0.3872
988	0.5528	0.3873
989	0.55	0.3859
990	0.5839	0.419
991	0.5608	0.3972
992	0.6262	0.4598
993	0.5855	0.4149
994	0.56	0.3958
995	0.5489	0.3834
996	0.5693	0.4035
997	0.5619	0.3933
998	0.5557	0.3924
999	0.5791	0.4154
1000	0.5781	0.416
1001	0.565	0.4015
1002	0.5496	0.3859
1003	0.5577	0.3925
1004	0.5555	0.3879
1005	0.561	0.3966
1006	0.5616	0.3933
1007	0.5488	0.3853
1008	0.5566	0.391
1009	0.5514	0.386
1010	0.5549	0.3926
1011	0.5488	0.3831
1012	0.5507	0.3831
1013	0.568	0.405
1014	0.5672	0.4022
1015	0.5801	0.4142
1016	0.5705	0.4024
1017	0.5536	0.3906
1018	0.5449	0.3814
1019	0.5457	0.3829
1020	0.5499	0.3893
1021	0.5539	0.3863
1022	0.5919	0.4262
1023	0.5594	0.3947
1024	0.5491	0.3841
1025	0.5523	0.3896
1026	0.5502	0.388
1027	0.543	0.3801
1028	0.5451	0.3824
1029	0.5509	0.3892
1030	0.5487	0.3861
1031	0.5433	0.3791
1032	0.5517	0.3878
1033	0.5614	0.3966
1034	0.5523	0.3901
1035	0.5724	0.4087
1036	0.6156	0.4504
1037	0.5803	0.4142
1038	0.5744	0.4102
1039	0.5746	0.4129
1040	0.6039	0.441
1041	0.5703	0.4068
1042	0.6113	0.4493
1043	0.6008	0.433
1044	0.5585	0.3907
1045	0.5751	0.4114
1046	0.5455	0.3804
1047	0.5531	0.3907
1048	0.5407	0.3797
1049	0.5434	0.3826
1050	0.5365	0.3768
1051	0.5427	0.3793
1052	0.5364	0.3758
1053	0.5334	0.3725
1054	0.5433	0.3854
1055	0.5378	0.3786
1056	0.546	0.3867
1057	0.5791	0.4233
1058	0.5452	0.3864
1059	0.5461	0.3866
