epoch:	train_RMSD:	train_MAE:
290	0.9604	0.6762
238	1.1131	0.7947
291	0.9764	0.6918
239	1.091	0.7752
292	0.9607	0.6757
240	1.0867	0.7713
293	0.9548	0.6715
294	0.9736	0.6886
241	1.0928	0.7766
295	0.9526	0.6712
242	1.0823	0.7682
296	0.951	0.6687
243	1.1454	0.8278
297	0.9666	0.6878
244	1.1174	0.8066
298	0.951	0.6727
299	0.9535	0.6714
245	1.0841	0.7722
300	0.9466	0.6667
246	1.0805	0.7698
301	0.945	0.6631
302	0.9645	0.6802
247	1.0692	0.7587
303	0.9532	0.6761
248	1.0675	0.7565
304	0.9399	0.6616
249	1.0732	0.7616
305	0.9582	0.6763
250	1.0594	0.7501
306	0.9686	0.6931
251	1.0597	0.7495
307	0.9419	0.6637
252	1.0846	0.7749
308	0.941	0.6615
253	1.0891	0.7819
309	0.9419	0.664
254	1.052	0.7437
310	0.941	0.664
255	1.053	0.7467
311	0.9365	0.657
256	1.075	0.7701
312	0.9354	0.657
313	0.9337	0.6557
257	1.0924	0.7874
314	0.9392	0.6583
258	1.076	0.777
315	0.955	0.6778
259	1.045	0.7391
316	0.9303	0.6543
317	0.966	0.6938
260	1.065	0.761
318	0.9719	0.7037
261	1.0392	0.7335
319	0.9417	0.6665
320	1.0016	0.7203
262	1.0318	0.7285
321	0.9306	0.6543
263	1.0684	0.7651
322	0.9245	0.6485
323	0.9239	0.6499
264	1.0428	0.7397
324	0.9417	0.6671
265	1.0321	0.7292
325	0.9471	0.6712
266	1.0273	0.7244
326	0.9546	0.6776
327	0.9255	0.6516
267	1.0318	0.7315
328	0.9367	0.6631
268	1.0228	0.7223
329	0.9177	0.6424
330	0.9456	0.6776
269	1.0303	0.7307
331	0.9175	0.6445
270	1.0217	0.7222
332	0.9302	0.6579
271	1.0173	0.7165
333	0.9216	0.6491
272	1.0186	0.7231
334	0.9065	0.6357
273	1.0212	0.7221
335	0.9195	0.646
274	1.0179	0.7182
336	0.9342	0.6666
337	0.9079	0.6387
275	1.009	0.7111
338	0.9121	0.644
276	1.0171	0.7181
339	0.9068	0.6373
277	1.0138	0.718
340	0.9151	0.6446
341	0.9011	0.6309
278	1.013	0.7221
342	0.9028	0.6328
279	1.0131	0.7183
343	0.9	0.6271
344	0.8949	0.6231
280	1.0049	0.71
345	0.895	0.6254
281	1.0073	0.7128
346	0.8916	0.6202
282	0.9955	0.7028
347	0.8901	0.6222
283	0.9933	0.7018
348	0.8897	0.6183
284	0.9907	0.6949
349	0.8888	0.6205
350	0.8876	0.6197
285	0.9895	0.6971
286	0.986	0.6917
351	0.8934	0.6214
352	0.8958	0.6311
287	0.9892	0.6961
288	0.9922	0.7
353	0.9198	0.6599
289	0.983	0.6905
354	0.8992	0.6343
290	0.991	0.7019
355	0.9008	0.6354
291	0.9888	0.6968
356	0.8819	0.6135
292	0.9917	0.6994
357	0.8922	0.6279
358	0.89	0.6254
293	0.9944	0.7071
294	0.9836	0.6941
359	0.8843	0.6186
360	0.8833	0.6217
295	0.9822	0.6965
361	0.9035	0.6445
296	0.9812	0.6955
362	0.8849	0.6204
363	0.8977	0.6317
297	1.0124	0.7269
364	0.8825	0.619
298	1.0099	0.7278
365	0.8997	0.6391
299	0.982	0.6957
366	0.8927	0.6283
300	0.9944	0.7097
367	0.8815	0.6171
301	0.9794	0.6934
368	0.8801	0.6171
302	0.9784	0.6895
369	0.8786	0.6126
370	0.8686	0.6032
303	0.9743	0.6837
371	0.8806	0.6173
304	0.9801	0.6927
372	0.8747	0.6135
305	0.9805	0.6964
373	0.9067	0.6414
306	1.0271	0.748
374	0.8662	0.6034
375	0.8782	0.6139
307	0.9807	0.6988
376	0.8663	0.6045
308	0.9605	0.6739
377	0.8711	0.6064
309	0.9699	0.686
378	0.8595	0.5987
379	0.8586	0.6004
310	0.9634	0.6813
380	0.8672	0.6054
311	0.9547	0.6696
381	0.8572	0.5966
312	0.9537	0.669
382	0.8574	0.598
313	0.9671	0.683
383	0.8652	0.6034
314	0.9602	0.6757
384	0.8592	0.5977
385	0.857	0.596
315	0.9535	0.6715
386	0.8564	0.5992
316	0.9569	0.6725
387	0.8495	0.5929
388	0.8821	0.6263
317	0.9947	0.7175
389	0.8465	0.5893
318	1.0072	0.7311
390	0.8673	0.6112
319	0.9626	0.6827
391	0.8524	0.5929
320	0.9575	0.6751
392	0.8502	0.5942
321	0.9751	0.6879
393	0.8455	0.587
322	0.9439	0.6614
394	0.8455	0.5883
323	0.9684	0.6888
395	0.8409	0.5852
324	0.948	0.6679
396	0.8558	0.6006
325	0.9428	0.6603
397	0.842	0.5839
326	0.939	0.6578
398	0.8497	0.5954
327	0.94	0.6601
399	0.8347	0.5767
328	0.9357	0.6553
400	0.8523	0.5942
401	0.8369	0.5813
329	0.9377	0.6567
402	0.8376	0.5812
330	0.9328	0.6555
403	0.8838	0.6253
331	0.9287	0.6503
404	0.8327	0.5794
405	0.8387	0.5807
332	0.9303	0.6553
406	0.8333	0.5768
333	0.9262	0.6474
407	0.8324	0.5743
408	0.8277	0.5711
334	0.9258	0.6488
409	0.8397	0.5839
335	0.9228	0.6456
410	0.8291	0.5742
411	0.8301	0.5746
336	0.9272	0.6546
412	0.8257	0.5698
337	0.9237	0.6464
413	0.8204	0.5646
338	0.9247	0.6511
414	0.8365	0.5837
339	0.9245	0.6468
415	0.8284	0.5705
340	0.923	0.6448
416	0.8257	0.5701
417	0.8231	0.5698
