epoch:	train_RMSD:	train_MAE:
433	0.9187	0.6059
434	0.9111	0.5991
435	0.9525	0.635
436	0.9188	0.6052
437	0.916	0.6036
438	0.915	0.605
439	0.9174	0.6063
440	0.9445	0.6238
441	0.9586	0.6463
442	0.9271	0.6176
443	0.9398	0.6345
444	0.9448	0.6346
445	0.932	0.6164
446	0.9397	0.6298
447	0.9023	0.5946
448	0.9131	0.6107
449	0.9033	0.5972
450	0.8997	0.5939
451	0.8918	0.5871
452	0.8934	0.5887
453	0.8951	0.5942
454	0.8954	0.5933
455	0.9008	0.5948
456	0.9043	0.5951
457	0.9022	0.5995
458	0.8966	0.5898
459	0.8857	0.5851
460	0.8856	0.5846
461	0.8969	0.5919
462	0.8913	0.5929
463	0.9163	0.6109
464	0.9066	0.6146
465	0.9137	0.6158
466	0.9126	0.615
467	0.9331	0.6372
468	0.9081	0.6087
469	0.8785	0.5833
470	0.9053	0.5965
471	0.9075	0.61
472	0.8908	0.5978
473	0.8901	0.5914
474	0.8889	0.5937
475	0.8907	0.5977
476	0.8836	0.5839
477	0.879	0.5804
478	0.8735	0.5741
479	0.9095	0.6154
480	0.9045	0.6143
481	0.8768	0.5848
482	0.8748	0.5758
483	0.8736	0.5756
484	0.8705	0.58
485	0.8835	0.5913
486	0.8776	0.5862
487	0.8673	0.5789
488	0.9343	0.64
489	0.9048	0.6029
490	0.8775	0.5855
491	0.9031	0.6122
492	0.9367	0.6448
493	0.8685	0.5794
494	0.8821	0.591
495	0.8641	0.5711
496	0.8648	0.575
497	0.8662	0.5776
498	0.8623	0.5746
499	0.863	0.5718
500	0.8549	0.5713
501	0.872	0.5928
502	0.8614	0.5774
503	0.8723	0.5864
504	0.8557	0.5707
505	0.8589	0.578
506	0.8612	0.5743
507	0.8476	0.5648
508	0.8564	0.5709
509	0.8491	0.5602
510	0.855	0.5686
511	0.8516	0.568
512	0.8715	0.5935
513	0.8526	0.5662
514	0.8413	0.5607
515	0.8831	0.6036
516	0.8546	0.573
517	0.8405	0.5596
518	0.8507	0.5653
519	0.8433	0.56
520	0.9231	0.6362
521	0.8613	0.5815
522	0.8379	0.5666
523	0.8335	0.5592
524	0.8506	0.5727
525	0.8306	0.5563
526	0.8502	0.5724
527	0.8947	0.6097
528	0.8511	0.5796
529	0.8345	0.5614
530	0.849	0.5694
531	0.8512	0.5796
532	0.8657	0.5839
533	0.8365	0.5591
534	0.8679	0.59
535	0.8452	0.5761
536	0.8537	0.5865
537	0.8821	0.6152
538	0.8281	0.5525
539	0.8339	0.5614
540	0.8463	0.5767
541	0.8207	0.5496
542	0.8224	0.5537
543	0.8426	0.5721
544	0.8335	0.562
545	0.8522	0.5779
546	0.8173	0.551
547	0.8182	0.5539
548	0.8405	0.5719
549	0.8232	0.5593
550	0.8251	0.5575
551	0.8212	0.5521
552	0.8139	0.5462
553	0.8208	0.5485
554	0.818	0.5486
555	0.8181	0.5541
556	0.8481	0.5785
557	0.824	0.5571
558	0.8093	0.5461
559	0.8074	0.5386
560	0.8167	0.5574
561	0.8176	0.5537
562	0.8563	0.5877
563	0.8508	0.583
564	0.876	0.6065
565	0.8549	0.5933
566	0.8345	0.5668
567	0.8078	0.5472
568	0.8121	0.5583
569	0.8008	0.538
570	0.7995	0.5431
571	0.8038	0.5425
572	0.7938	0.5347
573	0.8123	0.5539
574	0.8153	0.5599
575	0.8159	0.5589
576	0.7933	0.5366
577	0.8184	0.5647
578	0.7937	0.5404
579	0.7974	0.5381
580	0.7886	0.5303
581	0.8446	0.5823
582	0.8432	0.5779
583	0.8154	0.5578
584	0.8091	0.5507
585	0.7948	0.5375
586	0.7972	0.5452
587	0.7877	0.5349
588	0.7887	0.5374
589	0.782	0.527
590	0.8055	0.5505
591	0.8088	0.552
592	0.8007	0.5475
593	0.8117	0.5591
594	0.7924	0.5412
595	0.8023	0.5567
596	0.8128	0.5705
597	0.7837	0.5371
598	0.7752	0.5265
599	0.7761	0.5268
600	0.7893	0.5401
601	0.784	0.5332
602	0.7769	0.5317
603	0.7802	0.5324
604	0.7839	0.5404
605	0.8081	0.5628
606	0.7674	0.5188
607	0.7671	0.5201
608	0.7642	0.5225
609	0.7748	0.5301
610	0.7645	0.5211
611	0.7666	0.519
612	0.7834	0.5361
613	0.7723	0.5264
614	0.7804	0.532
615	0.7687	0.5248
616	0.7712	0.5266
617	0.7849	0.5451
618	0.7788	0.5311
619	0.7593	0.5154
620	0.7849	0.5375
621	0.7882	0.5438
622	0.8218	0.5833
623	0.826	0.5813
624	0.7717	0.5329
625	0.7662	0.5211
626	0.7602	0.5156
627	0.7573	0.518
628	0.7508	0.5114
629	0.7533	0.5163
630	0.7512	0.5156
631	0.7533	0.516
632	0.7672	0.5292
633	0.7492	0.5098
634	0.7637	0.5216
635	0.7506	0.511
636	0.7643	0.5261
637	0.7501	0.5147
638	0.7605	0.5201
639	0.7453	0.5097
640	0.7572	0.5179
641	0.7743	0.5274
642	0.7503	0.5148
643	0.755	0.5228
644	0.7497	0.5163
645	0.7497	0.5147
646	0.746	0.5084
647	0.8329	0.5917
648	0.8047	0.5746
649	0.7705	0.5371
650	0.7502	0.5204
651	0.7401	0.5073
652	0.7594	0.5276
653	0.7499	0.5195
654	0.7569	0.5243
655	0.813	0.5736
656	0.7704	0.5442
657	0.7745	0.5346
658	0.8186	0.5767
659	0.758	0.5252
660	0.8351	0.5867
661	0.7759	0.5435
662	0.7725	0.5437
663	0.7643	0.5371
664	0.7577	0.5294
665	0.7621	0.5313
666	0.7485	0.5193
667	0.7485	0.5134
668	0.7346	0.5028
669	0.7528	0.5281
670	0.7477	0.5158
671	0.735	0.5062
672	0.7306	0.4993
673	0.7306	0.51
674	0.7427	0.5172
675	0.7685	0.5408
676	0.7274	0.4988
677	0.7289	0.5001
678	0.7288	0.5017
679	0.725	0.4966
680	0.7344	0.5081
681	0.756	0.5294
682	0.7207	0.4974
683	0.7455	0.5172
684	0.7385	0.5069
685	0.748	0.5209
686	0.7692	0.5407
687	0.7212	0.4985
688	0.7209	0.4983
689	0.7283	0.4988
690	0.7197	0.4936
691	0.7142	0.4952
692	0.72	0.4965
693	0.7165	0.4969
694	0.7187	0.4977
695	0.7115	0.4918
696	0.7237	0.5019
697	0.7313	0.5103
698	0.7187	0.499
699	0.7105	0.4974
700	0.705	0.4893
701	0.7191	0.4992
702	0.7248	0.5016
703	0.7153	0.4983
704	0.7208	0.4997
705	0.739	0.5258
706	0.7548	0.5369
707	0.7279	0.5107
708	0.7336	0.5181
709	0.7533	0.5309
710	0.7286	0.5117
711	0.7699	0.5435
712	0.7237	0.5053
713	0.7192	0.5057
714	0.7283	0.5078
715	0.7661	0.5461
716	0.7131	0.4942
717	0.7464	0.5266
718	0.7544	0.5348
719	0.6942	0.4798
720	0.7103	0.4968
721	0.7203	0.5065
722	0.7444	0.5314
723	0.766	0.5398
724	0.7202	0.5023
725	0.7452	0.5229
726	0.7201	0.501
727	0.7341	0.5138
728	0.7193	0.5054
729	0.7756	0.5586
730	0.7191	0.5097
731	0.8167	0.5887
732	0.768	0.5527
733	0.7083	0.4987
734	0.6951	0.4805
735	0.6987	0.4866
736	0.7043	0.491
737	0.7373	0.5209
738	0.7376	0.53
739	0.7067	0.4943
740	0.7536	0.536
741	0.7943	0.5852
742	0.712	0.5
743	0.7311	0.5246
744	0.6839	0.4728
745	0.731	0.5143
746	0.7221	0.5108
747	0.7155	0.5041
748	0.6936	0.485
749	0.6876	0.4774
750	0.6906	0.4796
751	0.6869	0.4738
752	0.6968	0.4922
753	0.6889	0.4778
754	0.6837	0.4752
755	0.6864	0.477
756	0.6909	0.4824
757	0.6971	0.491
758	0.6992	0.4917
759	0.6835	0.4792
760	0.6823	0.4729
761	0.6975	0.4882
762	0.69	0.4797
763	0.6769	0.4714
764	0.6766	0.4697
765	0.6721	0.4665
766	0.6762	0.4732
767	0.699	0.4887
768	0.6825	0.4762
769	0.7457	0.5413
770	0.7233	0.5162
771	0.7202	0.5182
772	0.719	0.5113
773	0.6755	0.4683
774	0.6722	0.4687
775	0.6731	0.4706
776	0.6923	0.4887
777	0.6862	0.4803
778	0.6738	0.4695
779	0.6746	0.4746
780	0.6981	0.4902
781	0.6794	0.4823
782	0.6688	0.4651
783	0.6726	0.471
784	0.7002	0.4968
785	0.7182	0.5114
786	0.6684	0.468
787	0.7119	0.5072
788	0.6836	0.4811
789	0.6688	0.4662
790	0.6708	0.4705
791	0.6748	0.4745
792	0.6912	0.4893
793	0.6805	0.4759
794	0.6691	0.4671
795	0.6671	0.4621
796	0.6752	0.4733
797	0.7183	0.5133
798	0.6751	0.473
799	0.685	0.4825
800	0.6824	0.481
801	0.6832	0.4792
802	0.6728	0.4682
803	0.6911	0.4878
804	0.6709	0.4677
805	0.679	0.4829
806	0.6567	0.4579
807	0.6638	0.4624
808	0.6565	0.458
809	0.6789	0.4767
810	0.667	0.4659
811	0.6727	0.4719
812	0.658	0.4602
813	0.6571	0.4575
814	0.6695	0.4727
815	0.6624	0.4621
816	0.727	0.5221
817	0.6899	0.4832
818	0.6772	0.4721
819	0.6806	0.4816
820	0.6709	0.4786
821	0.6648	0.4721
822	0.6534	0.457
823	0.6643	0.4671
824	0.657	0.4574
825	0.6807	0.4797
826	0.7381	0.5329
827	0.6783	0.4765
828	0.6659	0.4659
829	0.6633	0.4722
830	0.658	0.4622
831	0.6544	0.4606
832	0.6774	0.476
833	0.6637	0.4651
834	0.6493	0.4525
835	0.6697	0.4695
836	0.6715	0.4798
837	0.6586	0.4661
838	0.6587	0.4612
839	0.655	0.4559
840	0.6465	0.4532
841	0.6529	0.4575
842	0.651	0.4557
843	0.6476	0.4527
844	0.655	0.4603
845	0.6435	0.4514
846	0.6437	0.4485
847	0.6425	0.4491
848	0.6846	0.4949
849	0.6795	0.4876
850	0.655	0.461
851	0.655	0.4613
852	0.646	0.4512
853	0.6536	0.4585
854	0.678	0.4837
855	0.6929	0.495
856	0.7524	0.554
857	0.6993	0.5062
858	0.6624	0.4659
859	0.6423	0.4487
860	0.6713	0.4798
861	0.6417	0.4514
862	0.6371	0.4452
863	0.6592	0.4646
864	0.6398	0.4481
865	0.6455	0.4534
866	0.6462	0.4514
867	0.6412	0.451
868	0.6478	0.4581
869	0.6705	0.472
870	0.648	0.4536
871	0.6701	0.4765
872	0.678	0.4806
873	0.6973	0.5025
874	0.6927	0.501
875	0.6514	0.4571
876	0.6429	0.4509
877	0.6371	0.4473
878	0.6347	0.4475
879	0.6399	0.4498
880	0.6336	0.4473
881	0.6288	0.4376
882	0.6407	0.4517
883	0.671	0.4851
884	0.6714	0.48
885	0.6502	0.4642
886	0.636	0.446
887	0.7118	0.5107
888	0.6963	0.4973
889	0.692	0.4939
890	0.6758	0.4915
891	0.6483	0.463
892	0.6463	0.4537
893	0.6581	0.4707
894	0.6608	0.4763
895	0.6465	0.4657
896	0.626	0.4396
897	0.6341	0.4446
898	0.6196	0.4327
899	0.6286	0.4406
900	0.6273	0.44
901	0.6303	0.4395
902	0.6253	0.437
903	0.6316	0.4445
904	0.645	0.4578
905	0.663	0.4752
906	0.6517	0.4642
907	0.6423	0.4537
908	0.6311	0.4436
