epoch:	train_RMSD:	train_MAE:
508	0.7654	0.5283
509	0.8116	0.5735
510	0.7595	0.5195
511	0.7765	0.5324
512	0.7489	0.5094
513	0.7533	0.5134
514	0.7515	0.5134
515	0.7544	0.5173
516	0.7653	0.5264
517	0.7485	0.5104
518	0.7567	0.5163
519	0.7666	0.5311
520	0.7591	0.5302
521	0.7401	0.5076
522	0.8027	0.5662
523	0.7406	0.5061
524	0.7463	0.51
525	0.7394	0.5083
526	0.7434	0.5079
527	0.7522	0.5185
528	0.7391	0.5056
529	0.7357	0.502
530	0.7456	0.5148
531	0.7336	0.5018
532	0.7345	0.5042
533	0.7314	0.5014
534	0.7304	0.5022
535	0.7391	0.5045
536	0.7333	0.5033
537	0.744	0.516
538	0.7443	0.5177
539	0.7385	0.5114
540	0.7278	0.5004
541	0.7271	0.4987
542	0.7381	0.5109
543	0.7283	0.5019
544	0.7386	0.5152
545	0.7857	0.5624
546	0.7249	0.4969
547	0.7225	0.4972
548	0.7203	0.4937
549	0.724	0.4984
550	0.7276	0.5021
551	0.7392	0.5109
552	0.717	0.4934
553	0.7146	0.4903
554	0.7317	0.506
555	0.7214	0.4995
556	0.7178	0.4951
557	0.7282	0.5043
558	0.7444	0.5212
559	0.7313	0.5095
560	0.7228	0.5029
561	0.7144	0.4915
562	0.7178	0.4991
563	0.7399	0.5188
564	0.7212	0.5019
565	0.7377	0.5213
566	0.7143	0.493
567	0.7233	0.5032
568	0.7266	0.5128
569	0.7324	0.5131
570	0.7094	0.4935
571	0.7098	0.4881
572	0.7253	0.5056
573	0.7137	0.4972
574	0.7131	0.4942
575	0.736	0.516
576	0.7028	0.4854
577	0.7034	0.4845
578	0.7219	0.5007
579	0.7029	0.4852
580	0.6998	0.4834
581	0.7289	0.5098
582	0.7049	0.4928
583	0.7148	0.4981
584	0.7101	0.4963
585	0.6943	0.4803
586	0.7007	0.4856
587	0.6934	0.4786
588	0.7007	0.4851
589	0.7132	0.5024
590	0.7126	0.4943
591	0.7055	0.4909
592	0.6956	0.4807
593	0.6935	0.4792
594	0.7	0.4872
595	0.6967	0.4831
596	0.7143	0.4987
597	0.7112	0.4972
598	0.7345	0.5226
599	0.696	0.4846
600	0.7029	0.4927
601	0.6928	0.4787
602	0.687	0.475
603	0.6902	0.4767
604	0.7111	0.4973
605	0.7287	0.5233
606	0.6848	0.4762
607	0.6992	0.4863
608	0.6984	0.4868
609	0.7003	0.4873
610	0.6888	0.4777
611	0.6825	0.4728
612	0.6857	0.4756
613	0.6884	0.4775
614	0.6907	0.4828
615	0.6844	0.4734
616	0.7084	0.5
617	0.6971	0.4909
618	0.7174	0.506
619	0.7547	0.5482
620	0.6922	0.4834
621	0.6845	0.4761
622	0.6889	0.4835
623	0.6829	0.4759
624	0.6812	0.4731
625	0.6863	0.4786
626	0.6881	0.4801
627	0.7208	0.513
628	0.6946	0.4891
629	0.6773	0.4701
630	0.6917	0.4904
631	0.6958	0.4938
632	0.6798	0.4755
633	0.6772	0.4748
634	0.6754	0.47
635	0.6913	0.4824
636	0.6803	0.4778
637	0.6871	0.4816
638	0.6744	0.4697
639	0.6936	0.4884
640	0.6861	0.4823
641	0.6938	0.4929
642	0.6806	0.477
643	0.6745	0.4735
644	0.67	0.4639
645	0.6662	0.468
646	0.6723	0.4715
647	0.6815	0.4803
648	0.6608	0.4599
649	0.6765	0.4728
650	0.6771	0.4761
651	0.6711	0.4686
652	0.6645	0.4604
653	0.6669	0.4675
