epoch:	train_RMSD:	train_MAE:
604	0.7133	0.5061
605	0.7216	0.5201
606	0.6823	0.4754
607	0.6762	0.4702
608	0.6811	0.4722
609	0.6765	0.4704
610	0.6795	0.4741
611	0.6736	0.4682
612	0.6689	0.4637
613	0.6705	0.4667
614	0.6693	0.4645
615	0.6688	0.4618
616	0.6903	0.483
617	0.6834	0.4778
618	0.6945	0.49
619	0.7148	0.5106
620	0.7192	0.5126
621	0.7043	0.4996
622	0.6699	0.465
623	0.6732	0.4715
624	0.6733	0.4683
625	0.6988	0.4913
626	0.6906	0.48
627	0.7092	0.5047
628	0.672	0.4725
629	0.6691	0.4629
630	0.6721	0.4712
631	0.6755	0.4757
632	0.6785	0.4749
633	0.673	0.4693
634	0.6636	0.463
635	0.6881	0.4867
636	0.6789	0.481
637	0.6658	0.4662
638	0.6655	0.465
639	0.6605	0.4605
640	0.6725	0.4725
641	0.6939	0.4978
642	0.6723	0.4704
643	0.673	0.4709
644	0.6603	0.4591
645	0.6578	0.4614
646	0.6638	0.464
647	0.6689	0.4718
648	0.6567	0.4567
649	0.6738	0.4726
650	0.6546	0.4543
651	0.6742	0.4791
652	0.6647	0.4633
653	0.6593	0.4615
654	0.6567	0.4584
655	0.6644	0.4671
656	0.6594	0.4581
657	0.657	0.46
658	0.6639	0.4679
659	0.6491	0.4521
660	0.6452	0.4488
661	0.6458	0.4467
662	0.6472	0.4497
663	0.6545	0.456
664	0.6472	0.4499
665	0.6436	0.4467
666	0.6562	0.461
667	0.6531	0.4549
668	0.6688	0.4745
669	0.6873	0.4972
670	0.6482	0.4509
671	0.6554	0.4585
672	0.7467	0.5456
673	0.6809	0.4834
674	0.6455	0.4491
675	0.6633	0.4662
676	0.6471	0.4503
677	0.6456	0.452
678	0.6451	0.449
679	0.6674	0.4702
680	0.6441	0.4491
681	0.6781	0.4818
682	0.6525	0.4577
683	0.6461	0.4509
684	0.6431	0.4522
685	0.6471	0.453
686	0.6384	0.447
687	0.6358	0.4437
688	0.663	0.4665
689	0.6652	0.4729
690	0.6363	0.4422
691	0.646	0.4518
692	0.6449	0.4507
693	0.6403	0.4489
694	0.6379	0.4427
695	0.6475	0.4545
696	0.6383	0.4483
697	0.6407	0.4478
698	0.6443	0.4549
699	0.6288	0.4356
700	0.6337	0.4411
701	0.6382	0.4454
702	0.6429	0.4532
703	0.6355	0.4471
704	0.6354	0.4471
705	0.6587	0.4664
706	0.6395	0.4471
707	0.6325	0.4404
708	0.6414	0.4514
709	0.6336	0.4448
710	0.6294	0.4389
711	0.6525	0.4627
712	0.6624	0.4771
713	0.6346	0.4463
714	0.6858	0.4901
715	0.6881	0.4976
716	0.6499	0.4562
717	0.6527	0.4616
718	0.7201	0.5277
719	0.644	0.4559
720	0.6398	0.4546
721	0.6303	0.4414
722	0.6224	0.4327
723	0.6267	0.4365
724	0.6259	0.4374
725	0.6267	0.4376
726	0.6254	0.4391
727	0.6269	0.4351
728	0.6263	0.4386
729	0.6245	0.4375
730	0.6226	0.435
731	0.653	0.4703
732	0.6246	0.4356
733	0.6265	0.4419
734	0.6256	0.4383
735	0.6229	0.4364
736	0.6286	0.4404
737	0.6209	0.4343
738	0.6485	0.4565
739	0.6376	0.4491
740	0.6207	0.4331
741	0.6175	0.4332
742	0.6157	0.4299
743	0.6325	0.4447
744	0.6206	0.4349
745	0.6224	0.4393
746	0.6359	0.4481
747	0.6341	0.4479
748	0.6232	0.4434
749	0.6147	0.4315
750	0.6187	0.4336
751	0.6137	0.4291
752	0.6237	0.4377
753	0.6264	0.4419
754	0.6324	0.4455
755	0.6185	0.4334
756	0.6207	0.437
757	0.6082	0.4215
758	0.614	0.4294
759	0.6615	0.4744
760	0.7144	0.5261
761	0.6176	0.4306
762	0.61	0.4245
763	0.6287	0.4451
764	0.6214	0.4357
765	0.6513	0.4674
766	0.6614	0.4791
767	0.635	0.4529
768	0.6143	0.4321
769	0.6069	0.4225
770	0.6087	0.4264
771	0.6267	0.4401
772	0.6171	0.437
773	0.6311	0.4466
774	0.6261	0.4444
775	0.6323	0.4453
776	0.6139	0.4324
777	0.6172	0.4327
778	0.663	0.4766
779	0.6364	0.4512
780	0.6061	0.4216
781	0.609	0.4255
782	0.6142	0.4311
783	0.6093	0.4262
784	0.6251	0.4425
785	0.5976	0.4142
786	0.6044	0.4229
787	0.6123	0.4289
788	0.597	0.4177
789	0.6072	0.4246
790	0.602	0.4218
791	0.6023	0.421
792	0.6085	0.4279
793	0.5979	0.4168
